primary_stock,final_score,avg_sentiment_score,avg_event_score,sector_score,avg_technical_score,avg_risk_penalty,total_events,sector,total_post_count,last_date,confidence_score,position_size_percent,date,Date,ticker,Close,Volume,SMA_20,SMA_50,RSI,MACD,MACD_signal,MACD_histogram,BB_upper,BB_lower,atr,price_change,volume_change,price_change_lag1,price_change_lag3,signal
CRM,62.504754030256144,83.29420935111703,100.0,71.86758176734051,25.0,76.86446063658772,26,Technology,17.0,2025-07-11,0.815,4.64,2025-07-11,2025-07-15,CRM,97.79796088639236,4385357,,,43.22333221280641,0.07288636316136268,1.091909704606782,-1.0190233414454193,,,107.67195064972414,-1.9924095660132646,-0.006886080290324781,-1.077651074156305,-3.505956465031357,buy
CRM,62.504754030256144,83.29420935111703,100.0,71.86758176734051,25.0,76.86446063658772,26,Technology,17.0,2025-07-11,0.815,4.64,2025-07-11,2025-07-16,CRM,98.46396981367369,4350769,,,36.366919277926606,-0.3258606516737893,0.8083556333506678,-1.1342162850244573,,,107.19600767998494,0.6810049220300263,-0.7887157191535321,-1.9924095660132646,-3.2720960203672544,buy
CRM,62.504754030256144,83.29420935111703,100.0,71.86758176734051,25.0,76.86446063658772,26,Technology,17.0,2025-07-11,0.815,4.64,2025-07-11,2025-07-17,CRM,96.68543592472203,3795513,,,34.3154735507653,-0.7755780911806022,0.49156888844441393,-1.267146979625016,,,106.59567672244694,-1.8062788777633343,-12.76224961610235,0.6810049220300263,-1.077651074156305,buy
CRM,62.504754030256144,83.29420935111703,100.0,71.86758176734051,25.0,76.86446063658772,26,Technology,17.0,2025-07-11,0.815,4.64,2025-07-11,2025-07-18,CRM,93.8983427841422,4877640,103.41768632692121,,31.26874805340679,-1.3405595081012898,0.12514320913527321,-1.4657027172365629,112.64296631250026,94.19240634134216,105.8387392469526,-2.8826400935398566,28.51069144012943,-1.8062788777633343,-1.9924095660132646,buy
CRM,62.504754030256144,83.29420935111703,100.0,71.86758176734051,25.0,76.86446063658772,26,Technology,17.0,2025-07-11,0.815,4.64,2025-07-11,2025-07-19,CRM,96.86715458407609,2465689,103.20949692771937,,30.605087636073186,-1.5302484172918973,-0.20593511615016089,-1.3243133011417365,112.84057130822616,93.57842254721258,105.13510302700111,3.1617297088605056,-49.44913933787652,-2.8826400935398566,0.6810049220300263,buy
CRM,62.504754030256144,83.29420935111703,100.0,71.86758176734051,25.0,76.86446063658772,26,Technology,17.0,2025-07-11,0.815,4.64,2025-07-11,2025-07-20,CRM,96.45311624519378,1068148,102.99255632858596,,25.235365297128318,-1.6936000291159097,-0.5034680987433107,-1.190131930372599,113.03940812374715,92.94570453342477,104.30788394362428,-0.4274290296438332,-56.67953257689838,3.1617297088605056,-1.8062788777633343,buy
CSCO,39.5399163534681,50.0,13.332,71.86758176734051,25.0,0.0,1,Technology,1.0,2025-07-11,0.511,10.0,2025-07-11,2025-06-29,CSCO,100.96204805508286,2954354,,,,-0.0627605018791914,-0.0627605018791914,0.0,,,,,,-0.4274290296438332,-2.8826400935398566,hold
CSCO,39.5399163534681,50.0,13.332,71.86758176734051,25.0,0.0,1,Technology,1.0,2025-07-11,0.511,10.0,2025-07-11,2025-06-30,CSCO,100.6541392018009,3688875,,,,-0.08732303148574687,-0.0676730078005025,-0.019650023685244364,,,,-0.3049748486817272,24.86232184768651,,3.1617297088605056,hold
CSCO,39.5399163534681,50.0,13.332,71.86758176734051,25.0,0.0,1,Technology,1.0,2025-07-11,0.511,10.0,2025-07-11,2025-07-01,CSCO,101.9181360270627,3416182,,,,-0.005455608169620804,-0.05522952787432617,0.04977391970470536,,,,1.2557822612020209,-7.392307952966693,-0.3049748486817272,-0.4274290296438332,hold
CSCO,39.5399163534681,50.0,13.332,71.86758176734051,25.0,0.0,1,Technology,1.0,2025-07-11,0.511,10.0,2025-07-11,2025-07-02,CSCO,104.93281548893916,4474675,,,,0.2985197387524377,0.015520325451026606,0.2829994133014111,,,,2.9579421086311397,30.984678216792894,1.2557822612020209,,hold
CSCO,39.5399163534681,50.0,13.332,71.86758176734051,25.0,0.0,1,Technology,1.0,2025-07-11,0.511,10.0,2025-07-11,2025-07-03,CSCO,104.43312848855288,3652991,,,,0.49269883684421784,0.11095602772966486,0.381742809114553,,,,-0.4761970772040769,-18.362987256057707,2.9579421086311397,-0.3049748486817272,hold
CSCO,39.5399163534681,50.0,13.332,71.86758176734051,25.0,0.0,1,Technology,1.0,2025-07-11,0.511,10.0,2025-07-11,2025-07-04,CSCO,103.93347432371493,3370690,,,,0.5986449850062937,0.20849381918499063,0.39015116582130305,,,,-0.478444122156807,-7.727941295229035,-0.4761970772040769,1.2557822612020209,hold
CSCO,39.5399163534681,50.0,13.332,71.86758176734051,25.0,0.0,1,Technology,1.0,2025-07-11,0.511,10.0,2025-07-11,2025-07-05,CSCO,107.0605197037901,3428388,,,,0.9235647554881351,0.3515080064456195,0.5720567490425156,,,,3.008698978286395,1.7117563466233943,-0.478444122156807,2.9579421086311397,hold
CSCO,39.5399163534681,50.0,13.332,71.86758176734051,25.0,0.0,1,Technology,1.0,2025-07-11,0.511,10.0,2025-07-11,2025-07-06,CSCO,108.56400891115634,1528178,,,,1.2868278143465428,0.5385719680258042,0.7482558463207386,,,,1.4043358014009355,-55.425756944663206,3.008698978286395,-0.4761970772040769,hold
CSCO,39.5399163534681,50.0,13.332,71.86758176734051,25.0,0.0,1,Technology,1.0,2025-07-11,0.511,10.0,2025-07-11,2025-07-07,CSCO,107.59367988834683,3663046,,,,1.478650535949063,0.726587681610456,0.752062854338607,,,,-0.8937851803202834,139.70021816830237,1.4043358014009355,-0.478444122156807,hold
CSCO,39.5399163534681,50.0,13.332,71.86758176734051,25.0,0.0,1,Technology,1.0,2025-07-11,0.511,10.0,2025-07-11,2025-07-08,CSCO,108.64741972457917,3586644,,,,1.695432073566968,0.9203565600017584,0.7750755135652095,,,,0.9793696407873087,-2.0857504928957993,-0.8937851803202834,3.008698978286395,hold
CSCO,39.5399163534681,50.0,13.332,71.86758176734051,25.0,0.0,1,Technology,1.0,2025-07-11,0.511,10.0,2025-07-11,2025-07-09,CSCO,107.68920408801466,2305416,,,,1.7687999217702153,1.09004523235545,0.6787546894147654,,,,-0.8819497407242416,-35.72219601387815,0.9793696407873087,1.4043358014009355,hold
CSCO,39.5399163534681,50.0,13.332,71.86758176734051,25.0,0.0,1,Technology,1.0,2025-07-11,0.511,10.0,2025-07-11,2025-07-10,CSCO,106.72636432993454,3570406,,,,1.7286016406734799,1.2177565140190558,0.510845126654424,,,,-0.894091256625118,54.87035745392588,-0.8819497407242416,-0.8937851803202834,hold
CSCO,39.5399163534681,50.0,13.332,71.86758176734051,25.0,0.0,1,Technology,1.0,2025-07-11,0.511,10.0,2025-07-11,2025-07-11,CSCO,107.178908622127,3446609,,,,1.7127932768830956,1.316763866591864,0.3960294102912316,,,,0.4240229628674097,-3.4673087598441232,-0.894091256625118,0.9793696407873087,hold
CSCO,39.5399163534681,50.0,13.332,71.86758176734051,25.0,0.0,1,Technology,1.0,2025-07-11,0.511,10.0,2025-07-11,2025-07-12,CSCO,103.32096788187182,3763139,,,54.29308197349797,1.3724176190923654,1.3278946170919643,0.044523002000401046,,,107.57391152750134,-3.599533518163389,9.183809361607299,0.4240229628674097,-0.8819497407242416,buy
CSCO,39.5399163534681,50.0,13.332,71.86758176734051,25.0,0.0,1,Technology,1.0,2025-07-11,0.511,10.0,2025-07-11,2025-07-13,CSCO,99.83975196590616,4416664,,,45.3518828210602,0.8116823939545467,1.224652172464481,-0.4129697785099343,,,107.435285129792,-3.3693218204709274,17.36648579815947,-3.599533518163389,-0.894091256625118,buy
CSCO,39.5399163534681,50.0,13.332,71.86758176734051,25.0,0.0,1,Technology,1.0,2025-07-11,0.511,10.0,2025-07-11,2025-07-14,CSCO,98.68379665648462,4385659,,,43.58730915903568,0.2701818037550137,1.0337580987225876,-0.763576294967574,,,107.28596336362877,-1.1578106782719977,-0.7020004238493138,-3.3693218204709274,0.4240229628674097,buy
CSCO,39.5399163534681,50.0,13.332,71.86758176734051,25.0,0.0,1,Technology,1.0,2025-07-11,0.511,10.0,2025-07-11,2025-07-15,CSCO,96.62675416487617,4385357,,,36.69475736287257,-0.32195956744855353,0.7626145654883594,-1.084574132936913,,,106.93266094952214,-2.084478466884432,-0.006886080290324781,-1.1578106782719977,-3.599533518163389,buy
CSCO,39.5399163534681,50.0,13.332,71.86758176734051,25.0,0.0,1,Technology,1.0,2025-07-11,0.511,10.0,2025-07-11,2025-07-16,CSCO,97.22386857912713,4350769,,,29.706597519423,-0.735301097988918,0.46303143279290393,-1.1983325307818218,,,106.38608625132349,0.6179597145859583,-0.7887157191535321,-2.084478466884432,-3.3693218204709274,buy
CSCO,39.5399163534681,50.0,13.332,71.86758176734051,25.0,0.0,1,Technology,1.0,2025-07-11,0.511,10.0,2025-07-11,2025-07-17,CSCO,95.3764401771451,3795513,,,27.803949065262643,-1.1988531030306948,0.1306545256281842,-1.329507628658879,,,105.71491466428304,-1.9001798930459834,-12.76224961610235,0.6179597145859583,-1.1578106782719977,buy
CSCO,39.5399163534681,50.0,13.332,71.86758176734051,25.0,0.0,1,Technology,1.0,2025-07-11,0.511,10.0,2025-07-11,2025-07-18,CSCO,92.52045252353493,4877640,102.6942939401024,,24.972664859896597,-1.7769160240647697,-0.25085958431040656,-1.5260564397543632,112.31924969385595,93.06933818634884,104.88747060960087,-2.9944372512810014,28.51069144012943,-1.9001798930459834,-2.084478466884432,buy
CSCO,39.5399163534681,50.0,13.332,71.86758176734051,25.0,0.0,1,Technology,1.0,2025-07-11,0.511,10.0,2025-07-11,2025-07-19,CSCO,95.42036981043844,2465689,102.41721002787017,,24.300732472401833,-1.978947355011579,-0.5964771384506411,-1.382470216560938,112.55741359213768,92.27700646360266,104.11262927975129,3.1343526839817892,-49.44913933787652,-2.9944372512810014,0.6179597145859583,buy
CSCO,39.5399163534681,50.0,13.332,71.86758176734051,25.0,0.0,1,Technology,1.0,2025-07-11,0.511,10.0,2025-07-11,2025-07-20,CSCO,94.93743695852578,1068148,102.13137491570643,,19.078688316722292,-2.1539216810839523,-0.9079660469773034,-1.245955634106649,112.78987546934867,91.47287436206419,103.2139788302466,-0.5061108575370787,-56.67953257689838,3.1343526839817892,-1.9001798930459834,buy
D,38.1005693543979,76.23055400679222,-5.181333333333335,49.773893819914925,25.000000000000004,38.10164345635308,16,Financial Services,7.0,2025-07-11,0.736,10.0,2025-07-11,2025-06-29,D,100.95773001408566,2954354,,,,-0.07139658387361261,-0.07139658387361261,0.0,,,,,,-0.5061108575370787,-2.9944372512810014,hold
D,38.1005693543979,76.23055400679222,-5.181333333333335,49.773893819914925,25.000000000000004,38.10164345635308,16,Financial Services,7.0,2025-07-11,0.736,10.0,2025-07-11,2025-06-30,D,100.64550311980649,3688875,,,,-0.09630357259104552,-0.07637798161709919,-0.019925590973946333,,,,-0.30926497083046955,24.86232184768651,,3.1343526839817892,hold
D,38.1005693543979,76.23055400679222,-5.181333333333335,49.773893819914925,25.000000000000004,38.10164345635308,16,Financial Services,7.0,2025-07-11,0.736,10.0,2025-07-11,2025-07-01,D,101.90518190407106,3416182,,,,-0.015046558297632046,-0.06411169695320576,0.049065138655573715,,,,1.251599669351422,-7.392307952966693,-0.30926497083046955,-0.5061108575370787,hold
D,38.1005693543979,76.23055400679222,-5.181333333333335,49.773893819914925,25.000000000000004,38.10164345635308,16,Financial Services,7.0,2025-07-11,0.736,10.0,2025-07-11,2025-07-02,D,104.9155433249503,4474675,,,,0.2881169705143325,0.006334036540301888,0.2817829339740306,,,,2.954080807895587,30.984678216792894,1.251599669351422,,hold
D,38.1005693543979,76.23055400679222,-5.181333333333335,49.773893819914925,25.000000000000004,38.10164345635308,16,Financial Services,7.0,2025-07-11,0.736,10.0,2025-07-11,2025-07-03,D,104.41153828356681,3652991,,,,0.48133570284198335,0.10133436980063819,0.38000133304134515,,,,-0.48039120363935206,-18.362987256057707,2.954080807895587,-0.30926497083046955,hold
D,38.1005693543979,76.23055400679222,-5.181333333333335,49.773893819914925,25.000000000000004,38.10164345635308,16,Financial Services,7.0,2025-07-11,0.736,10.0,2025-07-11,2025-07-04,D,103.90756607773166,3370690,,,,0.5862160460894277,0.1983107050583961,0.3879053410310316,,,,-0.4826786523022375,-7.727941295229035,-0.48039120363935206,1.251599669351422,hold
D,38.1005693543979,76.23055400679222,-5.181333333333335,49.773893819914925,25.000000000000004,38.10164345635308,16,Financial Services,7.0,2025-07-11,0.736,10.0,2025-07-11,2025-07-05,D,107.03029341680963,3428388,,,,0.9099995485605863,0.34064847375883417,0.5693510748017521,,,,3.0052935093695776,1.7117563466233943,-0.4826786523022375,2.954080807895587,hold
D,38.1005693543979,76.23055400679222,-5.181333333333335,49.773893819914925,25.000000000000004,38.10164345635308,16,Financial Services,7.0,2025-07-11,0.736,10.0,2025-07-11,2025-07-06,D,108.52946458317865,1528178,,,,1.2720840822020794,0.5269355954474833,0.7451484867545961,,,,1.4006979879339188,-55.425756944663206,3.0052935093695776,-0.48039120363935206,hold
D,38.1005693543979,76.23055400679222,-5.181333333333335,49.773893819914925,25.000000000000004,38.10164345635308,16,Financial Services,7.0,2025-07-11,0.736,10.0,2025-07-11,2025-07-07,D,107.55481751937195,3663046,,,,1.4627086015768018,0.714090196673347,0.7486184049034548,,,,-0.8980483480223178,139.70021816830237,1.4006979879339188,-0.4826786523022375,hold
D,38.1005693543979,76.23055400679222,-5.181333333333335,49.773893819914925,25.000000000000004,38.10164345635308,16,Financial Services,7.0,2025-07-11,0.736,10.0,2025-07-11,2025-07-08,D,108.60423931460706,3586644,,,,1.6782901752315897,0.9069301923849956,0.7713599828465941,,,,0.9757087775692508,-2.0857504928957993,-0.8980483480223178,3.0052935093695776,hold
D,38.1005693543979,76.23055400679222,-5.181333333333335,49.773893819914925,25.000000000000004,38.10164345635308,16,Financial Services,7.0,2025-07-11,0.736,10.0,2025-07-11,2025-07-09,D,107.64170563704533,2305416,,,,1.7504703539977218,1.075638224707541,0.6748321292901809,,,,-0.8862763402572527,-35.72219601387815,0.9757087775692508,1.4006979879339188,hold
D,38.1005693543979,76.23055400679222,-5.181333333333335,49.773893819914925,25.000000000000004,38.10164345635308,16,Financial Services,7.0,2025-07-11,0.736,10.0,2025-07-11,2025-07-10,D,106.67454783796802,3570406,,,,1.7091075706217627,1.2023320938903854,0.5067754767313772,,,,-0.8984972816562853,54.87035745392588,-0.8862763402572527,-0.8980483480223178,hold
D,38.1005693543979,76.23055400679222,-5.181333333333335,49.773893819914925,25.000000000000004,38.10164345635308,16,Financial Services,7.0,2025-07-11,0.736,10.0,2025-07-11,2025-07-11,D,107.12277408916326,3446609,,,,1.6921661261405578,1.30029890034042,0.3918672258001379,,,,0.420181065005365,-3.4673087598441232,-0.8984972816562853,0.9757087775692508,hold
D,38.1005693543979,76.23055400679222,-5.181333333333335,49.773893819914925,25.000000000000004,38.10164345635308,16,Financial Services,7.0,2025-07-11,0.736,10.0,2025-07-11,2025-07-12,D,103.26051530791088,3763139,,,53.85181150133283,1.3506949183130477,1.3103781039349456,0.040316814378102084,,,107.54084130463268,-3.605450674790822,9.183809361607299,0.420181065005365,-0.8862763402572527,buy
D,38.1005693543979,76.23055400679222,-5.181333333333335,49.773893819914925,25.000000000000004,38.10164345635308,16,Financial Services,7.0,2025-07-11,0.736,10.0,2025-07-11,2025-07-13,D,99.774981350948,4416664,,,44.92738813040086,0.7889060323977422,1.2060836896275051,-0.41717765722976297,,,107.39781727963043,-3.3754760438386544,17.36648579815947,-3.605450674790822,-0.8984972816562853,buy
D,38.1005693543979,76.23055400679222,-5.181333333333335,49.773893819914925,25.000000000000004,38.10164345635308,16,Financial Services,7.0,2025-07-11,0.736,10.0,2025-07-11,2025-07-14,D,98.61470800052925,4385659,,,43.168562113130186,0.24639660817119055,1.0141462733362423,-0.7677496651650517,,,107.24407330385759,-1.1628900699441003,-0.7020004238493138,-3.3754760438386544,0.420181065005365,buy
D,38.1005693543979,76.23055400679222,-5.181333333333335,49.773893819914925,25.000000000000004,38.10164345635308,16,Financial Services,7.0,2025-07-11,0.736,10.0,2025-07-11,2025-07-15,D,96.55334746792359,4385357,,,36.28707626097094,-0.34670697970185493,0.7419756227286228,-1.0886826024304779,,,106.88632513707681,-2.0903175341700497,-0.006886080290324781,-1.1628900699441003,-3.605450674790822,buy
D,38.1005693543979,76.23055400679222,-5.181333333333335,49.773893819914925,25.000000000000004,38.10164345635308,16,Financial Services,7.0,2025-07-11,0.736,10.0,2025-07-11,2025-07-16,D,97.14614384117733,4350769,,,29.29094476232585,-0.7609632379088875,0.44138785060112073,-1.2023510885100084,,,106.33532351595241,0.613957349796368,-0.7887157191535321,-2.0903175341700497,-3.3754760438386544,buy
D,38.1005693543979,76.23055400679222,-5.181333333333335,49.773893819914925,25.000000000000004,38.10164345635308,16,Financial Services,7.0,2025-07-11,0.736,10.0,2025-07-11,2025-07-17,D,95.2943973981981,3795513,,,27.397394141254367,-1.2253823398867123,0.10803381250355412,-1.3334161523902663,,,105.65971191287869,-1.9061450817920544,-12.76224961610235,0.613957349796368,-1.1628900699441003,buy
D,38.1005693543979,76.23055400679222,-5.181333333333335,49.773893819914925,25.000000000000004,38.10164345635308,16,Financial Services,7.0,2025-07-11,0.736,10.0,2025-07-11,2025-07-18,D,92.43409170359071,4877640,102.64895450963168,,24.57930629567649,-1.8042651588863006,-0.27442598177441685,-1.5298391771118838,112.30070217253926,92.9972068467241,104.82784877914196,-3.0015465470181746,28.51069144012943,-1.9061450817920544,-2.0903175341700497,buy
D,38.1005693543979,76.23055400679222,-5.181333333333335,49.773893819914925,25.000000000000004,38.10164345635308,16,Financial Services,7.0,2025-07-11,0.736,10.0,2025-07-11,2025-07-19,D,95.32969094949702,2465689,102.36755255640226,,23.906873166003223,-2.007070064981624,-0.6209547984158583,-1.386115266565766,112.5409931490523,92.19411196375222,104.04854458904086,3.1326096167977324,-49.44913933787652,-3.0015465470181746,0.613957349796368,buy
D,38.1005693543979,76.23055400679222,-5.181333333333335,49.773893819914925,25.000000000000004,38.10164345635308,16,Financial Services,7.0,2025-07-11,0.736,10.0,2025-07-11,2025-07-20,D,94.84244005658714,1068148,102.07739940324129,,18.694631357267895,-2.1827728577259418,-0.9333184102778751,-1.2494544474480667,112.77513975406562,91.37965905241695,103.14541709842129,-0.5111218635629688,-56.67953257689838,3.1326096167977324,-1.9061450817920544,buy
DAL,52.32630033855853,50.0,100.0,49.13150169279265,25.0,0.0,3,Industrials,5.0,2025-07-10,0.523,10.0,2025-07-10,2025-06-29,DAL,101.00040720703814,2954354,,,,0.013957802031351193,0.013957802031351193,0.0,,,,,,-0.5111218635629688,-3.0015465470181746,hold
DAL,52.32630033855853,50.0,100.0,49.13150169279265,25.0,0.0,3,Industrials,5.0,2025-07-10,0.523,10.0,2025-07-10,2025-06-30,DAL,100.73085750571144,3688875,,,,-0.007544738245419595,0.009657293975997036,-0.01720203222141663,,,,-0.26687981640920455,24.86232184768651,,3.1326096167977324,hold
DAL,52.32630033855853,50.0,100.0,49.13150169279265,25.0,0.0,3,Industrials,5.0,2025-07-10,0.523,10.0,2025-07-10,2025-07-01,DAL,102.0332134829285,3416182,,,,0.07974523026477173,0.023674881233751978,0.056070349031019755,,,,1.2929066717646265,-7.392307952966693,-0.26687981640920455,-0.5111218635629688,hold
DAL,52.32630033855853,50.0,100.0,49.13150169279265,25.0,0.0,3,Industrials,5.0,2025-07-10,0.523,10.0,2025-07-10,2025-07-02,DAL,105.08625209676023,4474675,,,,0.3909323323008157,0.09712637144716472,0.29380596085365096,,,,2.9922007840540443,30.984678216792894,1.2929066717646265,,hold
DAL,52.32630033855853,50.0,100.0,49.13150169279265,25.0,0.0,3,Industrials,5.0,2025-07-10,0.523,10.0,2025-07-10,2025-07-03,DAL,104.62492424832924,3652991,,,,0.5936428029069792,0.19642965773912763,0.3972131451678516,,,,-0.4389992403632581,-18.362987256057707,2.9922007840540443,-0.26687981640920455,hold
DAL,52.32630033855853,50.0,100.0,49.13150169279265,25.0,0.0,3,Industrials,5.0,2025-07-10,0.523,10.0,2025-07-10,2025-07-04,DAL,104.16362923544655,3370690,,,,0.7090569882416792,0.29895512383963796,0.4101018644020412,,,,-0.4409035573471942,-7.727941295229035,-0.4389992403632581,1.2929066717646265,hold
DAL,52.32630033855853,50.0,100.0,49.13150169279265,25.0,0.0,3,Industrials,5.0,2025-07-10,0.523,10.0,2025-07-10,2025-07-05,DAL,107.329033767477,3428388,,,,1.044070752113635,0.4479782494944374,0.5960925026191977,,,,3.038876962394932,1.7117563466233943,-0.4409035573471942,2.9922007840540443,hold
DAL,52.32630033855853,50.0,100.0,49.13150169279265,25.0,0.0,3,Industrials,5.0,2025-07-10,0.523,10.0,2025-07-10,2025-07-06,DAL,108.87088212679849,1528178,,,,1.4178031946363152,0.641943238522813,0.7758599561135022,,,,1.436562228503635,-55.425756944663206,3.038876962394932,-0.4389992403632581,hold
DAL,52.32630033855853,50.0,100.0,49.13150169279265,25.0,0.0,3,Industrials,5.0,2025-07-10,0.523,10.0,2025-07-10,2025-07-07,DAL,107.93891225594427,3663046,,,,1.6202700998767572,0.8376086107936018,0.7826614890831554,,,,-0.856032258256878,139.70021816830237,1.436562228503635,-0.4409035573471942,hold
DAL,52.32630033855853,50.0,100.0,49.13150169279265,25.0,0.0,3,Industrials,5.0,2025-07-10,0.523,10.0,2025-07-10,2025-07-08,DAL,109.03101124413188,3586644,,,,1.8477114714408263,1.0396291829230468,0.8080822885177794,,,,1.0117750543918946,-2.0857504928957993,-0.856032258256878,3.038876962394932,hold
DAL,52.32630033855853,50.0,100.0,49.13150169279265,25.0,0.0,3,Industrials,5.0,2025-07-10,0.523,10.0,2025-07-10,2025-07-09,DAL,108.11115475952265,2305416,,,,1.93162993563862,1.2180293334661616,0.7136006021724584,,,,-0.8436650032985327,-35.72219601387815,1.0117750543918946,1.436562228503635,hold
DAL,52.32630033855853,50.0,100.0,49.13150169279265,25.0,0.0,3,Industrials,5.0,2025-07-10,0.523,10.0,2025-07-10,2025-07-10,DAL,107.1866741533978,3570406,,,,1.9017764659761358,1.3547787599681564,0.5469977060079794,,,,-0.8551204620663055,54.87035745392588,-0.8436650032985327,-0.856032258256878,hold
DAL,52.32630033855853,50.0,100.0,49.13150169279265,25.0,0.0,3,Industrials,5.0,2025-07-10,0.523,10.0,2025-07-10,2025-07-11,DAL,107.67757759754555,3446609,,,,1.8960337811418757,1.4630297642029004,0.4330040169389753,,,,0.4579892491535009,-3.4673087598441232,-0.8551204620663055,1.0117750543918946,hold
DAL,52.32630033855853,50.0,100.0,49.13150169279265,25.0,0.0,3,Industrials,5.0,2025-07-10,0.523,10.0,2025-07-10,2025-07-12,DAL,103.85799600924561,3763139,,,58.21624628524791,1.5653904001781687,1.483501891397954,0.08188850878021459,,,107.86768958681876,-3.547239521468404,9.183809361607299,0.4579892491535009,-0.8436650032985327,buy
DAL,52.32630033855853,50.0,100.0,49.13150169279265,25.0,0.0,3,Industrials,5.0,2025-07-10,0.523,10.0,2025-07-10,2025-07-13,DAL,100.41513924523522,4416664,,,49.1276005971152,1.0140153302354467,1.3896045791654528,-0.3755892489300061,,,107.76812934287702,-3.3149655262979416,17.36648579815947,-3.547239521468404,-0.8551204620663055,buy
DAL,52.32630033855853,50.0,100.0,49.13150169279265,25.0,0.0,3,Industrials,5.0,2025-07-10,0.523,10.0,2025-07-10,2025-07-14,DAL,99.29754308776896,4385659,,,47.311599454736616,0.4814766785086083,1.2079789990340841,-0.7265023205254758,,,107.65809210655087,-1.1129757583035915,-0.7020004238493138,-3.3149655262979416,0.4579892491535009,buy
DAL,52.32630033855853,50.0,100.0,49.13150169279265,25.0,0.0,3,Industrials,5.0,2025-07-10,0.523,10.0,2025-07-10,2025-07-15,DAL,97.27885974811579,4385357,,,40.32412791111191,-0.102116877733783,0.9459598236805108,-1.0480767014142938,,,107.34428336619435,-2.0329640360475576,-0.006886080290324781,-1.1129757583035915,-3.547239521468404,buy
DAL,52.32630033855853,50.0,100.0,49.13150169279265,25.0,0.0,3,Industrials,5.0,2025-07-10,0.523,10.0,2025-07-10,2025-07-16,DAL,97.91433331432201,4350769,,,33.408250311903224,-0.5073324600523729,0.655301366933934,-1.162633826986307,,,106.83703506839637,0.6532493985349497,-0.7887157191535321,-2.0329640360475576,-3.3149655262979416,buy
DAL,52.32630033855853,50.0,100.0,49.13150169279265,25.0,0.0,3,Industrials,5.0,2025-07-10,0.523,10.0,2025-07-10,2025-07-17,DAL,96.10526406429526,3795513,,,31.42360958378833,-0.9631816426450309,0.331604765018141,-1.2947864076631719,,,106.20530619387637,-1.8476041135053523,-12.76224961610235,0.6532493985349497,-1.1129757583035915,buy
DAL,52.32630033855853,50.0,100.0,49.13150169279265,25.0,0.0,3,Industrials,5.0,2025-07-10,0.523,10.0,2025-07-10,2025-07-18,DAL,93.28763556264036,4877640,103.09706503563275,,28.473520050230842,-1.5339610314786878,-0.041508394281224714,-1.4924526371974631,112.49286260309593,93.70126746816958,105.4171188588653,-2.931814952165235,28.51069144012943,-1.8476041135053523,-2.0329640360475576,buy
DAL,52.32630033855853,50.0,100.0,49.13150169279265,25.0,0.0,3,Industrials,5.0,2025-07-10,0.523,10.0,2025-07-10,2025-07-19,DAL,96.22591200149914,2465689,102.8583402753558,,27.806126955274262,-1.7291203371971218,-0.37903078286440417,-1.3500895543327176,112.70999561482395,93.00668493588765,104.68192317727468,3.1496954780098285,-49.44913933787652,-2.931814952165235,0.6532493985349497,buy
DAL,52.32630033855853,50.0,100.0,49.13150169279265,25.0,0.0,3,Industrials,5.0,2025-07-10,0.523,10.0,2025-07-10,2025-07-20,DAL,95.78133830154174,1068148,102.61086431514732,,22.499792847997224,-1.8976233574662356,-0.6827492977847704,-1.2148740596814651,112.92533726788965,92.296391362405,103.82304435118598,-0.46201037819260105,-56.67953257689838,3.1496954780098285,-1.8476041135053523,buy
DD,50.51462786654464,78.69379203791003,75.0,55.638384707272046,25.0,95.90565890073776,5,Consumer Cyclical,5.0,2025-07-11,0.686,0.0,2025-07-11,2025-06-29,DD,100.9949721896221,2954354,,,,0.0030877671992678587,0.0030877671992678587,0.0,,,,,,-0.46201037819260105,-2.931814952165235,hold
DD,50.51462786654464,78.69379203791003,75.0,55.638384707272046,25.0,95.90565890073776,5,Consumer Cyclical,5.0,2025-07-11,0.686,0.0,2025-07-11,2025-06-30,DD,100.71998747087936,3688875,,,,-0.018848335720371354,-0.0012994533846599834,-0.01754888233571137,,,,-0.272275651728926,24.86232184768651,,3.1496954780098285,hold
DD,50.51462786654464,78.69379203791003,75.0,55.638384707272046,25.0,95.90565890073776,5,Consumer Cyclical,5.0,2025-07-11,0.686,0.0,2025-07-11,2025-07-01,DD,102.01690843068039,3416182,,,,0.06767332520043769,0.012495102332359552,0.055178222868078136,,,,1.2876500408382174,-7.392307952966693,-0.272275651728926,-0.46201037819260105,hold
DD,50.51462786654464,78.69379203791003,75.0,55.638384707272046,25.0,95.90565890073776,5,Consumer Cyclical,5.0,2025-07-11,0.686,0.0,2025-07-11,2025-07-02,DD,105.06451202709606,4474675,,,,0.37783861072994485,0.08556380401187662,0.2922748067180682,,,,2.987351453103959,30.984678216792894,1.2876500408382174,,hold
DD,50.51462786654464,78.69379203791003,75.0,55.638384707272046,25.0,95.90565890073776,5,Consumer Cyclical,5.0,2025-07-11,0.686,0.0,2025-07-11,2025-07-03,DD,104.59774916124903,3652991,,,,0.5793402913646369,0.1843191014824287,0.39502118988220825,,,,-0.4442631073436565,-18.362987256057707,2.987351453103959,-0.272275651728926,hold
